# Time		Signal_1	Signal_2	Signal_3	Signal_4
4.244 44.9022 21.1195 -46.3151 59.953
4.245 44.9239 20.9902 -46.0118 59.9668
4.246 44.9428 20.8602 -45.7066 59.9783
4.247 44.9591 20.7296 -45.3996 59.9873
4.248 44.9726 20.5984 -45.0908 59.9939
4.249 44.9834 20.4665 -44.7801 59.9981
4.25 44.9915 20.334 -44.4677 59.9999
4.251 44.997 20.2009 -44.1534 59.9993
4.252 44.9997 20.0671 -43.8375 59.9963
4.253 44.9997 19.9328 -43.5198 59.9909
4.254 44.997 19.7978 -43.2003 59.9831
4.255 44.9915 19.6623 -42.8792 59.9729
4.256 44.9834 19.5261 -42.5564 59.9602
4.257 44.9726 19.3894 -42.232 59.9452
4.258 44.9591 19.2522 -41.9059 59.9277
4.259 44.9428 19.1144 -41.5782 59.9079
4.26 44.9239 18.976 -41.2488 59.8857
4.261 44.9022 18.8371 -40.9179 59.861
4.262 44.8779 18.6976 -40.5855 59.834
4.263 44.8508 18.5577 -40.2515 59.8045
4.264 44.8211 18.4172 -39.916 59.7727
4.265 44.7886 18.2762 -39.579 59.7385
4.266 44.7535 18.1347 -39.2405 59.7018
4.267 44.7157 17.9928 -38.9005 59.6628
4.268 44.6751 17.8503 -38.5592 59.6214
4.269 44.6319 17.7074 -38.2164 59.5777
4.27 44.586 17.564 -37.8722 59.5315
4.271 44.5374 17.4202 -37.5266 59.483
4.272 44.4862 17.2759 -37.1796 59.4321
4.273 44.4322 17.1311 -36.8314 59.3788
4.274 44.3756 16.986 -36.4818 59.3231
4.275 44.3164 16.8404 -36.1309 59.2651
4.276 44.2544 16.6944 -35.7788 59.2047
4.277 44.1898 16.548 -35.4254 59.142
4.278 44.1225 16.4012 -35.0708 59.0769
4.279 44.0526 16.2541 -34.7149 59.0094
4.28 43.98 16.1065 -34.3579 58.9396
4.281 43.9048 15.9586 -33.9997 58.8675
4.282 43.8269 15.8103 -33.6404 58.793
4.283 43.7464 15.6617 -33.28 58.7162
4.284 43.6633 15.5128 -32.9184 58.637
4.285 43.5776 15.3635 -32.5558 58.5556
4.286 43.4892 15.2138 -32.1921 58.4718
4.287 43.3982 15.0639 -31.8274 58.3857
4.288 43.3046 14.9137 -31.4617 58.2973
4.289 43.2083 14.7631 -31.0949 58.2065
4.29 43.1095 14.6123 -30.7273 58.1135
4.291 43.0081 14.4612 -30.3586 58.0182
4.292 42.9041 14.3099 -29.9891 57.9206
4.293 42.7975 14.1582 -29.6186 57.8207
4.294 42.6884 14.0064 -29.2473 57.7186
4.295 42.5767 13.8543 -28.8751 57.6142
4.296 42.4624 13.7019 -28.502 57.5075
4.297 42.3455 13.5493 -28.1282 57.3985
4.298 42.2262 13.3966 -27.7536 57.2873
4.299 42.1042 13.2436 -27.3782 57.1739
4.3 41.9798 13.0904 -27.002 57.0582
4.301 41.8528 12.937 -26.6251 56.9403
4.302 41.7233 12.7835 -26.2476 56.8202
4.303 41.5913 12.6298 -25.8693 56.6979
4.304 41.4567 12.4759 -25.4904 56.5733
4.305 41.3197 12.3219 -25.1109 56.4466
4.306 41.1802 12.1677 -24.7308 56.3176
4.307 41.0383 12.0134 -24.35 56.1865
4.308 40.8938 11.859 -23.9687 56.0532
4.309 40.7469 11.7045 -23.5869 55.9177
4.31 40.5975 11.5499 -23.2046 55.7801
4.311 40.4457 11.3951 -22.8217 55.6403
4.312 40.2915 11.2403 -22.4384 55.4983
4.313 40.1348 11.0855 -22.0547 55.3543
4.314 39.9758 10.9305 -21.6705 55.2081
4.315 39.8143 10.7755 -21.2859 55.0597
4.316 39.6504 10.6205 -20.901 54.9093
4.317 39.4841 10.4654 -20.5156 54.7568
4.318 39.3155 10.3103 -20.13 54.6022
4.319 39.1445 10.1551 -19.744 54.4455
4.32 38.9712 10 -19.3578 54.2867
4.321 38.7954 9.84487 -18.9713 54.1259
4.322 38.6174 9.68974 -18.5846 53.963
4.323 38.437 9.53463 -18.1976 53.798
4.324 38.2544 9.37954 -17.8105 53.6311
4.325 38.0694 9.2245 -17.4231 53.4621
4.326 37.8821 9.0695 -17.0357 53.2911
4.327 37.6926 8.91456 -16.6481 53.1181
4.328 37.5008 8.75968 -16.2604 52.9431
4.329 37.3067 8.60488 -15.8726 52.7661
4.33 37.1104 8.45016 -15.4848 52.5871
4.331 36.9118 8.29553 -15.097 52.4062
4.332 36.7111 8.14101 -14.7091 52.2234
4.333 36.5081 7.9866 -14.3213 52.0386
4.334 36.3029 7.83231 -13.9335 51.8518
4.335 36.0956 7.67815 -13.5458 51.6632
4.336 35.886 7.52413 -13.1581 51.4726
4.337 35.6743 7.37026 -12.7706 51.2802
4.338 35.4605 7.21654 -12.3832 51.0858
4.339 35.2445 7.063 -11.996 50.8896
4.34 35.0264 6.90963 -11.6089 50.6916
4.341 34.8062 6.75645 -11.2221 50.4917
4.342 34.5839 6.60346 -10.8354 50.2899
4.343 34.3596 6.45068 -10.4491 50.0864
4.344 34.1331 6.29811 -10.063 49.881
4.345 33.9046 6.14576 -9.67717 49.6738
4.346 33.6741 5.99365 -9.29169 49.4649
4.347 33.4415 5.84177 -8.90655 49.2542
4.348 33.207 5.69015 -8.52178 49.0417
4.349 32.9704 5.53878 -8.13739 48.8274
4.35 32.7318 5.38769 -7.75342 48.6115
4.351 32.4913 5.23687 -7.36989 48.3938
4.352 32.2488 5.08634 -6.98681 48.1744
4.353 32.0044 4.9361 -6.60422 47.9533
4.354 31.758 4.78617 -6.22213 47.7305
4.355 31.5098 4.63655 -5.84057 47.506
4.356 31.2596 4.48726 -5.45957 47.2799
4.357 31.0076 4.3383 -5.07913 47.0522
4.358 30.7537 4.18967 -4.69929 46.8228
4.359 30.498 4.0414 -4.32008 46.5918
4.36 30.2404 3.89349 -3.9415 46.3593
4.361 29.981 3.74594 -3.56359 46.1251
4.362 29.7197 3.59877 -3.18637 45.8893
4.363 29.4568 3.45198 -2.80986 45.652
4.364 29.192 3.30559 -2.43408 45.4132
4.365 28.9255 3.1596 -2.05906 45.1728
4.366 28.6572 3.01403 -1.68482 44.9309
4.367 28.3872 2.86887 -1.31138 44.6875
4.368 28.1155 2.72414 -0.938762 44.4427
4.369 27.8421 2.57985 -0.566991 44.1963
4.37 27.567 2.43601 -0.196088 43.9485
4.371 27.2903 2.29262 0.173924 43.6993
4.372 27.0119 2.1497 0.543023 43.4486
4.373 26.7319 2.00724 0.911187 43.1965
4.374 26.4503 1.86527 1.27839 42.9431
4.375 26.1672 1.72379 1.64462 42.6882
4.376 25.8824 1.58281 2.00985 42.432
4.377 25.5961 1.44233 2.37405 42.1744
4.378 25.3082 1.30237 2.7372 41.9155
4.379 25.0188 1.16293 3.09929 41.6553
4.38 24.7279 1.02402 3.46029 41.3938
4.381 24.4355 0.885655 3.82018 41.131
4.382 24.1417 0.747836 4.17894 40.8669
4.383 23.8464 0.610574 4.53654 40.6015
4.384 23.5496 0.473877 4.89297 40.335
4.385 23.2515 0.337753 5.2482 40.0672
4.386 22.9519 0.202211 5.60221 39.7981
4.387 22.651 0.0672582 5.95498 39.5279
4.388 22.3487 -0.067097 6.3065 39.2566
4.389 22.045 -0.200846 6.65673 38.984
4.39 21.7401 -0.333982 7.00565 38.7103
4.391 21.4338 -0.466496 7.35325 38.4355
4.392 21.1262 -0.59838 7.69951 38.1596
4.393 20.8174 -0.729626 8.0444 37.8826
4.394 20.5073 -0.860227 8.38791 37.6045
4.395 20.196 -0.990174 8.73 37.3254
4.396 19.8834 -1.11946 9.07067 37.0452
4.397 19.5697 -1.24808 9.4099 36.764
4.398 19.2548 -1.37602 9.74765 36.4818
4.399 18.9387 -1.50327 10.0839 36.1986
4.4 18.6215 -1.62984 10.4187 35.9144
4.401 18.3032 -1.7557 10.7519 35.6293
4.402 17.9837 -1.88086 11.0836 35.3432
4.403 17.6632 -2.0053 11.4137 35.0562
4.404 17.3416 -2.12902 11.7422 34.7683
4.405 17.019 -2.25201 12.0691 34.4795
4.406 16.6954 -2.37426 12.3944 34.1898
4.407 16.3707 -2.49577 12.718 33.8993
4.408 16.0451 -2.61652 13.04 33.6079
4.409 15.7185 -2.73652 13.3602 33.3157
4.41 15.3909 -2.85575 13.6788 33.0227
4.411 15.0624 -2.9742 13.9957 32.729
4.412 14.7331 -3.09188 14.3108 32.4344
4.413 14.4028 -3.20877 14.6241 32.1392
4.414 14.0717 -3.32486 14.9356 31.8432
4.415 13.7397 -3.44015 15.2454 31.5464
4.416 13.4069 -3.55464 15.5533 31.249
4.417 13.0733 -3.6683 15.8594 30.9509
4.418 12.7389 -3.78115 16.1636 30.6522
4.419 12.4037 -3.89316 16.466 30.3528
4.42 12.0678 -4.00434 16.7665 30.0528
4.421 11.7311 -4.11468 17.065 29.7521
4.422 11.3938 -4.22417 17.3617 29.4509
4.423 11.0558 -4.3328 17.6563 29.1492
4.424 10.7171 -4.44057 17.9491 28.8468
4.425 10.3777 -4.54747 18.2398 28.544
4.426 10.0378 -4.65349 18.5285 28.2406
4.427 9.69719 -4.75864 18.8152 27.9367
4.428 9.35604 -4.86289 19.0999 27.6324
4.429 9.01432 -4.96625 19.3825 27.3276
4.43 8.67207 -5.06871 19.6631 27.0223
4.431 8.32929 -5.17027 19.9416 26.7166
4.432 7.986 -5.27091 20.2179 26.4106
4.433 7.64224 -5.37063 20.4922 26.1041
4.434 7.29802 -5.46943 20.7643 25.7973
4.435 6.95336 -5.56729 21.0343 25.4901
4.436 6.60828 -5.66422 21.3021 25.1826
4.437 6.2628 -5.76021 21.5677 24.8748
4.438 5.91695 -5.85525 21.8311 24.5667
4.439 5.57074 -5.94933 22.0923 24.2583
4.44 5.2242 -6.04246 22.3512 23.9496
4.441 4.87734 -6.13462 22.608 23.6408
4.442 4.53018 -6.22581 22.8624 23.3317
4.443 4.18276 -6.31602 23.1146 23.0224
4.444 3.83508 -6.40525 23.3645 22.7129
4.445 3.48717 -6.4935 23.612 22.4032
4.446 3.13906 -6.58075 23.8573 22.0935
4.447 2.79075 -6.667 24.1002 21.7835
4.448 2.44227 -6.75225 24.3408 21.4735
4.449 2.09365 -6.8365 24.5789 21.1634
4.45 1.74491 -6.91973 24.8148 20.8532
4.451 1.39605 -7.00194 25.0482 20.543
4.452 1.04712 -7.08313 25.2792 20.2327
4.453 0.698118 -7.16329 25.5078 19.9224
4.454 0.349076 -7.24241 25.7339 19.6122
4.455 1.41514e-05 -7.3205 25.9576 19.3019
4.456 -0.349048 -7.39755 26.1788 18.9917
4.457 -0.69809 -7.47355 26.3976 18.6816
4.458 -1.04709 -7.5485 26.6138 18.3715
4.459 -1.39603 -7.6224 26.8276 18.0615
4.46 -1.74488 -7.69523 27.0388 17.7517
4.461 -2.09362 -7.767 27.2475 17.4419
4.462 -2.44225 -7.8377 27.4537 17.1324
4.463 -2.79072 -7.90733 27.6573 16.823
4.464 -3.13903 -7.97588 27.8584 16.5138
4.465 -3.48714 -8.04335 28.0568 16.2048
4.466 -3.83505 -8.10973 28.2527 15.896
4.467 -4.18273 -8.17502 28.446 15.5875
4.468 -4.53015 -8.23922 28.6366 15.2793
4.469 -4.87731 -8.30232 28.8247 14.9713
4.47 -5.22417 -8.36432 29.0101 14.6636
4.471 -5.57071 -8.42521 29.1928 14.3563
4.472 -5.91692 -8.485 29.3729 14.0493
4.473 -6.26278 -8.54367 29.5503 13.7426
4.474 -6.60825 -8.60123 29.7251 13.4364
4.475 -6.95333 -8.65767 29.8971 13.1305
4.476 -7.29799 -8.71299 30.0665 12.825
4.477 -7.64221 -8.76718 30.2331 12.52
4.478 -7.98598 -8.82024 30.397 12.2154
4.479 -8.32926 -8.87217 30.5582 11.9113
4.48 -8.67204 -8.92296 30.7166 11.6077
4.481 -9.0143 -8.97262 30.8723 11.3046
4.482 -9.35601 -9.02113 31.0252 11.002
4.483 -9.69717 -9.0685 31.1754 10.6999
4.484 -10.0377 -9.11472 31.3228 10.3984
4.485 -10.3777 -9.15979 31.4674 10.0975
4.486 -10.717 -9.20371 31.6092 9.79718
4.487 -11.0557 -9.24647 31.7482 9.49747
4.488 -11.3938 -9.28807 31.8843 9.1984
4.489 -11.7311 -9.32852 32.0177 8.89997
4.49 -12.0678 -9.3678 32.1482 8.60222
4.491 -12.4037 -9.40591 32.2759 8.30514
4.492 -12.7388 -9.44286 32.4008 8.00878
4.493 -13.0732 -9.47864 32.5228 7.71313
4.494 -13.4068 -9.51324 32.6419 7.41822
4.495 -13.7397 -9.54668 32.7582 7.12407
4.496 -14.0716 -9.57893 32.8716 6.8307
4.497 -14.4028 -9.61001 32.9821 6.53811
4.498 -14.733 -9.63991 33.0897 6.24634
4.499 -15.0624 -9.66862 33.1945 5.95539
4.5 -15.3909 -9.69615 33.2963 5.66529
4.501 -15.7184 -9.7225 33.3952 5.37606
4.502 -16.045 -9.74766 33.4912 5.0877
4.503 -16.3707 -9.77163 33.5843 4.80024
4.504 -16.6953 -9.79442 33.6745 4.51369
4.505 -17.019 -9.81601 33.7618 4.22808
4.506 -17.3416 -9.83641 33.8461 3.94341
4.507 -17.6632 -9.85561 33.9274 3.65971
4.508 -17.9837 -9.87362 34.0059 3.377
4.509 -18.3031 -9.89044 34.0814 3.09528
4.51 -18.6215 -9.90606 34.1539 2.81458
4.511 -18.9387 -9.92048 34.2235 2.53492
4.512 -19.2548 -9.9337 34.2901 2.2563
4.513 -19.5697 -9.94572 34.3537 1.97876
4.514 -19.8834 -9.95654 34.4144 1.7023
4.515 -20.196 -9.96616 34.4721 1.42694
4.516 -20.5073 -9.97458 34.5268 1.15269
4.517 -20.8174 -9.9818 34.5785 0.879585
4.518 -21.1262 -9.98782 34.6273 0.607626
4.519 -21.4338 -9.99263 34.6731 0.336835
4.52 -21.7401 -9.99624 34.7159 0.0672264
4.521 -22.045 -9.99865 34.7557 -0.201183
4.522 -22.3487 -9.99985 34.7925 -0.468376
4.523 -22.651 -9.99985 34.8263 -0.734338
4.524 -22.9519 -9.99865 34.8571 -0.999052
4.525 -23.2515 -9.99624 34.8849 -1.2625
4.526 -23.5496 -9.99263 34.9097 -1.52467
4.527 -23.8464 -9.98782 34.9315 -1.78555
4.528 -24.1417 -9.9818 34.9503 -2.04512
4.529 -24.4355 -9.97458 34.9661 -2.30335
4.53 -24.7279 -9.96616 34.9788 -2.56025
4.531 -25.0188 -9.95654 34.9886 -2.81579
4.532 -25.3082 -9.94572 34.9954 -3.06996
4.533 -25.596 -9.9337 34.9992 -3.32274
4.534 -25.8824 -9.92048 34.9999 -3.57411
4.535 -26.1671 -9.90606 34.9976 -3.82407
4.536 -26.4503 -9.89044 34.9924 -4.07259
4.537 -26.7319 -9.87362 34.9841 -4.31967
4.538 -27.0119 -9.85561 34.9728 -4.56528
4.539 -27.2903 -9.83641 34.9585 -4.80941
4.54 -27.567 -9.81601 34.9413 -5.05205
4.541 -27.8421 -9.79442 34.921 -5.29318
4.542 -28.1155 -9.77164 34.8977 -5.53279
4.543 -28.3872 -9.74766 34.8713 -5.77087
4.544 -28.6572 -9.7225 34.842 -6.00739
4.545 -28.9254 -9.69616 34.8097 -6.24235
4.546 -29.192 -9.66862 34.7744 -6.47573
4.547 -29.4567 -9.63991 34.7361 -6.70752
4.548 -29.7197 -9.61001 34.6948 -6.9377
4.549 -29.9809 -9.57893 34.6506 -7.16626
4.55 -30.2403 -9.54668 34.6033 -7.39318
4.551 -30.4979 -9.51325 34.5531 -7.61846
4.552 -30.7537 -9.47864 34.4998 -7.84207
4.553 -31.0076 -9.44286 34.4436 -8.06401
4.554 -31.2596 -9.40592 34.3844 -8.28426
4.555 -31.5098 -9.3678 34.3223 -8.50281
4.556 -31.758 -9.32852 34.2571 -8.71964
4.557 -32.0044 -9.28808 34.189 -8.93475
4.558 -32.2488 -9.24647 34.118 -9.14811
4.559 -32.4913 -9.20371 34.044 -9.35972
4.56 -32.7318 -9.15979 33.967 -9.56957
4.561 -32.9704 -9.11472 33.8871 -9.77763
4.562 -33.2069 -9.0685 33.8043 -9.98391
4.563 -33.4415 -9.02113 33.7185 -10.1884
4.564 -33.6741 -8.97262 33.6298 -10.391
4.565 -33.9046 -8.92297 33.5382 -10.5919
4.566 -34.1331 -8.87217 33.4436 -10.7908
4.567 -34.3595 -8.82024 33.3461 -10.988
4.568 -34.5839 -8.76718 33.2457 -11.1832
4.569 -34.8062 -8.71299 33.1425 -11.3766
4.57 -35.0264 -8.65768 33.0363 -11.5681
4.571 -35.2445 -8.60124 32.9272 -11.7577
4.572 -35.4605 -8.54368 32.8152 -11.9454
4.573 -35.6743 -8.48501 32.7004 -12.1312
4.574 -35.886 -8.42522 32.5827 -12.315
4.575 -36.0955 -8.36432 32.4621 -12.4969
4.576 -36.3029 -8.30232 32.3387 -12.6768
4.577 -36.5081 -8.23922 32.2124 -12.8548
4.578 -36.711 -8.17503 32.0833 -13.0308
4.579 -36.9118 -8.10973 31.9514 -13.2048
4.58 -37.1104 -8.04335 31.8166 -13.3768
4.581 -37.3067 -7.97588 31.679 -13.5468
4.582 -37.5008 -7.90733 31.5386 -13.7148
4.583 -37.6926 -7.83771 31.3954 -13.8807
4.584 -37.8821 -7.76701 31.2494 -14.0447
4.585 -38.0694 -7.69524 31.1007 -14.2065
4.586 -38.2544 -7.62241 30.9491 -14.3663
4.587 -38.437 -7.54851 30.7948 -14.5241
4.588 -38.6174 -7.47356 30.6378 -14.6797
4.589 -38.7954 -7.39756 30.4779 -14.8333
4.59 -38.9711 -7.32051 30.3154 -14.9848
4.591 -39.1445 -7.24242 30.1501 -15.1342
4.592 -39.3155 -7.16329 29.9821 -15.2814
4.593 -39.4841 -7.08313 29.8114 -15.4266
4.594 -39.6504 -7.00194 29.638 -15.5696
4.595 -39.8143 -6.91973 29.462 -15.7104
4.596 -39.9758 -6.8365 29.2832 -15.8491
4.597 -40.1348 -6.75226 29.1018 -15.9857
4.598 -40.2915 -6.66701 28.9177 -16.1201
4.599 -40.4457 -6.58076 28.731 -16.2523
4.6 -40.5975 -6.4935 28.5416 -16.3823
4.601 -40.7469 -6.40526 28.3497 -16.5102
4.602 -40.8938 -6.31603 28.1551 -16.6358
4.603 -41.0382 -6.22582 27.9579 -16.7593
4.604 -41.1802 -6.13463 27.7582 -16.8805
4.605 -41.3197 -6.04247 27.5558 -16.9995
4.606 -41.4567 -5.94934 27.351 -17.1163
4.607 -41.5913 -5.85526 27.1435 -17.2309
4.608 -41.7233 -5.76022 26.9335 -17.3432
4.609 -41.8528 -5.66423 26.721 -17.4533
4.61 -41.9798 -5.5673 26.506 -17.5611
4.611 -42.1042 -5.46944 26.2885 -17.6667
4.612 -42.2262 -5.37064 26.0685 -17.7699
4.613 -42.3455 -5.27092 25.8461 -17.871
4.614 -42.4624 -5.17028 25.6212 -17.9697
4.615 -42.5767 -5.06872 25.3938 -18.0662
4.616 -42.6884 -4.96626 25.164 -18.1603
4.617 -42.7975 -4.8629 24.9318 -18.2522
4.618 -42.9041 -4.75865 24.6972 -18.3418
4.619 -43.0081 -4.6535 24.4602 -18.429
4.62 -43.1095 -4.54748 24.2208 -18.514
4.621 -43.2083 -4.44058 23.9791 -18.5966
4.622 -43.3046 -4.33281 23.735 -18.6769
4.623 -43.3982 -4.22418 23.4886 -18.7549
4.624 -43.4892 -4.11469 23.2398 -18.8305
4.625 -43.5775 -4.00435 22.9888 -18.9038
4.626 -43.6633 -3.89317 22.7355 -18.9748
4.627 -43.7464 -3.78116 22.4799 -19.0434
4.628 -43.8269 -3.66831 22.2221 -19.1097
4.629 -43.9048 -3.55464 21.962 -19.1736
4.63 -43.98 -3.44016 21.6997 -19.2352
4.631 -44.0526 -3.32487 21.4352 -19.2944
4.632 -44.1225 -3.20878 21.1685 -19.3512
4.633 -44.1898 -3.09189 20.8996 -19.4057
4.634 -44.2544 -2.97421 20.6285 -19.4578
4.635 -44.3163 -2.85576 20.3554 -19.5075
4.636 -44.3756 -2.73653 20.08 -19.5549
4.637 -44.4322 -2.61653 19.8026 -19.5999
4.638 -44.4862 -2.49578 19.5231 -19.6424
4.639 -44.5374 -2.37427 19.2415 -19.6826
4.64 -44.586 -2.25202 18.9578 -19.7205
4.641 -44.6319 -2.12903 18.6721 -19.7559
4.642 -44.6751 -2.00531 18.3844 -19.7889
4.643 -44.7157 -1.88087 18.0947 -19.8195
4.644 -44.7535 -1.75571 17.803 -19.8478
4.645 -44.7886 -1.62985 17.5093 -19.8736
4.646 -44.8211 -1.50328 17.2136 -19.8971
4.647 -44.8508 -1.37603 16.916 -19.9181
4.648 -44.8779 -1.24809 16.6165 -19.9368
4.649 -44.9022 -1.11947 16.3151 -19.953
4.65 -44.9239 -0.990185 16.0118 -19.9668
4.651 -44.9428 -0.860238 15.7066 -19.9783
4.652 -44.9591 -0.729637 15.3996 -19.9873
4.653 -44.9726 -0.598391 15.0908 -19.9939
4.654 -44.9834 -0.466507 14.7801 -19.9981
4.655 -44.9915 -0.333993 14.4677 -19.9999
4.656 -44.997 -0.200857 14.1534 -19.9993
4.657 -44.9997 -0.0671081 13.8375 -19.9963
4.658 -44.9997 0.0672471 13.5198 -19.9909
4.659 -44.997 0.2022 13.2003 -19.9831
4.66 -44.9915 0.337742 12.8792 -19.9729
4.661 -44.9834 0.473866 12.5564 -19.9602
4.662 -44.9726 0.610563 12.232 -19.9452
4.663 -44.9591 0.747825 11.9059 -19.9277
4.664 -44.9428 0.885643 11.5782 -19.9079
4.665 -44.9239 1.02401 11.2488 -19.8857
4.666 -44.9022 1.16292 10.918 -19.861
4.667 -44.8779 1.30236 10.5855 -19.834
4.668 -44.8508 1.44232 10.2515 -19.8045
4.669 -44.8211 1.5828 9.916 -19.7727
4.67 -44.7886 1.72378 9.57898 -19.7385
4.671 -44.7535 1.86526 9.2405 -19.7018
4.672 -44.7157 2.00723 8.90055 -19.6628
4.673 -44.6751 2.14968 8.55916 -19.6214
4.674 -44.6319 2.29261 8.21636 -19.5777
4.675 -44.586 2.436 7.87216 -19.5315
4.676 -44.5374 2.57984 7.52658 -19.483
4.677 -44.4862 2.72413 7.17965 -19.4321
4.678 -44.4322 2.86886 6.83138 -19.3788
4.679 -44.3756 3.01401 6.4818 -19.3231
4.68 -44.3164 3.15959 6.13093 -19.2651
4.681 -44.2544 3.30558 5.77878 -19.2047
4.682 -44.1898 3.45197 5.42539 -19.142
4.683 -44.1225 3.59876 5.07077 -19.0769
4.684 -44.0526 3.74593 4.71493 -19.0094
4.685 -43.98 3.89347 4.35792 -18.9396
4.686 -43.9048 4.04139 3.99973 -18.8675
4.687 -43.8269 4.18966 3.64041 -18.793
4.688 -43.7464 4.33828 3.27996 -18.7162
4.689 -43.6633 4.48725 2.91841 -18.637
4.69 -43.5776 4.63654 2.55579 -18.5556
4.691 -43.4892 4.78616 2.19211 -18.4718
4.692 -43.3982 4.93609 1.82739 -18.3857
4.693 -43.3046 5.08633 1.46166 -18.2973
4.694 -43.2083 5.23686 1.09494 -18.2065
4.695 -43.1095 5.38768 0.727254 -18.1135
4.696 -43.0081 5.53877 0.358619 -18.0182
4.697 -42.9041 5.69014 -0.0109388 -17.9206
4.698 -42.7975 5.84176 -0.381399 -17.8207
4.699 -42.6884 5.99363 -0.752739 -17.7186
4.7 -42.5767 6.14575 -1.12494 -17.6142
4.701 -42.4624 6.2981 -1.49797 -17.5075
4.702 -42.3455 6.45066 -1.87181 -17.3985
4.703 -42.2262 6.60345 -2.24645 -17.2873
4.704 -42.1042 6.75643 -2.62185 -17.1739
4.705 -41.9798 6.90962 -2.99799 -17.0582
4.706 -41.8528 7.06299 -3.37486 -16.9403
4.707 -41.7233 7.21653 -3.75243 -16.8202
4.708 -41.5913 7.37024 -4.13068 -16.6979
4.709 -41.4567 7.52412 -4.50957 -16.5733
4.71 -41.3197 7.67814 -4.88911 -16.4466
4.711 -41.1802 7.83229 -5.26924 -16.3176
4.712 -41.0383 7.98658 -5.64997 -16.1865
4.713 -40.8938 8.141 -6.03125 -16.0532
4.714 -40.7469 8.29552 -6.41308 -15.9177
4.715 -40.5975 8.45014 -6.79542 -15.7801
4.716 -40.4457 8.60486 -7.17826 -15.6403
4.717 -40.2915 8.75967 -7.56157 -15.4983
4.718 -40.1348 8.91454 -7.94532 -15.3543
4.719 -39.9758 9.06949 -8.3295 -15.2081
4.72 -39.8143 9.22449 -8.71408 -15.0597
4.721 -39.6504 9.37953 -9.09904 -14.9093
4.722 -39.4842 9.53461 -9.48436 -14.7568
4.723 -39.3155 9.68973 -9.87 -14.6022
4.724 -39.1445 9.84485 -10.256 -14.4455
4.725 -38.9712 9.99999 -10.6422 -14.2867
4.726 -38.7954 10.1551 -11.0287 -14.1259
4.727 -38.6174 10.3103 -11.4154 -13.963
4.728 -38.437 10.4654 -11.8024 -13.798
4.729 -38.2544 10.6205 -12.1895 -13.6311
4.73 -38.0694 10.7755 -12.5769 -13.4621
4.731 -37.8821 10.9305 -12.9643 -13.2911
4.732 -37.6926 11.0854 -13.3519 -13.1181
4.733 -37.5008 11.2403 -13.7396 -12.9431
4.734 -37.3067 11.3951 -14.1274 -12.7661
4.735 -37.1104 11.5498 -14.5152 -12.5871
4.736 -36.9118 11.7045 -14.903 -12.4062
4.737 -36.7111 11.859 -15.2909 -12.2234
4.738 -36.5081 12.0134 -15.6787 -12.0386
4.739 -36.3029 12.1677 -16.0665 -11.8518
4.74 -36.0956 12.3219 -16.4542 -11.6632
4.741 -35.886 12.4759 -16.8419 -11.4726
4.742 -35.6743 12.6297 -17.2294 -11.2802
4.743 -35.4605 12.7835 -17.6168 -11.0858
4.744 -35.2445 12.937 -18.004 -10.8896
4.745 -35.0264 13.0904 -18.3911 -10.6916
4.746 -34.8062 13.2436 -18.7779 -10.4917
4.747 -34.5839 13.3965 -19.1646 -10.2899
4.748 -34.3596 13.5493 -19.5509 -10.0864
4.749 -34.1331 13.7019 -19.937 -9.88101
4.75 -33.9046 13.8542 -20.3228 -9.67384
4.751 -33.6741 14.0064 -20.7083 -9.46489
4.752 -33.4415 14.1582 -21.0935 -9.25416
4.753 -33.207 14.3099 -21.4782 -9.04167
4.754 -32.9704 14.4612 -21.8626 -8.82743
4.755 -32.7318 14.6123 -22.2466 -8.61146
4.756 -32.4913 14.7631 -22.6301 -8.39377
4.757 -32.2488 14.9137 -23.0132 -8.17437
4.758 -32.0044 15.0639 -23.3958 -7.95327
4.759 -31.758 15.2138 -23.7779 -7.73049
4.76 -31.5098 15.3634 -24.1594 -7.50605
4.761 -31.2596 15.5127 -24.5404 -7.27994
4.762 -31.0076 15.6617 -24.9209 -7.0522
4.763 -30.7537 15.8103 -25.3007 -6.82283
4.764 -30.498 15.9586 -25.6799 -6.59184
4.765 -30.2404 16.1065 -26.0585 -6.35926
4.766 -29.981 16.2541 -26.4364 -6.12509
4.767 -29.7197 16.4012 -26.8136 -5.88935
4.768 -29.4568 16.548 -27.1901 -5.65204
4.769 -29.192 16.6944 -27.5659 -5.4132
4.77 -28.9255 16.8404 -27.9409 -5.17283
4.771 -28.6572 16.986 -28.3152 -4.93094
4.772 -28.3872 17.1311 -28.6886 -4.68755
4.773 -28.1155 17.2759 -29.0612 -4.44268
4.774 -27.8421 17.4201 -29.433 -4.19633
4.775 -27.567 17.564 -29.8039 -3.94853
4.776 -27.2903 17.7074 -30.1739 -3.69929
4.777 -27.0119 17.8503 -30.543 -3.44862
4.778 -26.732 17.9928 -30.9112 -3.19654
4.779 -26.4503 18.1347 -31.2784 -2.94307
4.78 -26.1672 18.2762 -31.6446 -2.68821
4.781 -25.8824 18.4172 -32.0098 -2.43199
4.782 -25.5961 18.5577 -32.374 -2.17442
4.783 -25.3082 18.6976 -32.7372 -1.91552
4.784 -25.0188 18.8371 -33.0993 -1.6553
4.785 -24.7279 18.976 -33.4603 -1.39377
4.786 -24.4355 19.1143 -33.8202 -1.13096
